userId,title,tag
477,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),sequel
357,Road to Perdition (2002),cinematography
357,Road to Perdition (2002),Tom Hanks
474,The Importance of Being Earnest (1952),Oscar Wilde
474,Z (1969),In Netflix queue
474,"Kid Stays in the Picture, The (2002)",movie business
474,Red Beard (Akahige) (1965),In Netflix queue
474,Signs (2002),aliens
474,"Good Girl, The (2002)",adultery
474,"Good Girl, The (2002)",younger men
474,Possession (2002),AS Byatt
474,Possession (2002),books
474,One Hour Photo (2002),photography
474,One Hour Photo (2002),psychopaths
474,Down and Out in Beverly Hills (1986),homeless
474,Igby Goes Down (2002),adolescence
474,"Yearling, The (1946)",Animal movie
474,"Lavender Hill Mob, The (1951)",crime
474,"Lavender Hill Mob, The (1951)",heist
474,Spirited Away (Sen to Chihiro no kamikakushi) (2001),anime
474,Jonah: A VeggieTales Movie (2002),Bible
474,Red Dragon (2002),Hannibal Lecter
474,Heaven (2002),bombs
474,"Pride of the Yankees, The (1942)",baseball
474,"Pride of the Yankees, The (1942)",Lou Gehrig
474,Bowling for Columbine (2002),violence in america
474,Punch-Drunk Love (2002),pudding
567,Punch-Drunk Love (2002),anger
567,Punch-Drunk Love (2002),awkward
567,Punch-Drunk Love (2002),bittersweet
567,Punch-Drunk Love (2002),hallucinatory
567,Punch-Drunk Love (2002),quirky
567,Punch-Drunk Love (2002),sad
567,Punch-Drunk Love (2002),surreal
567,Punch-Drunk Love (2002),symbolism
567,Punch-Drunk Love (2002),tense
567,Punch-Drunk Love (2002),unconventional
567,Punch-Drunk Love (2002),unique
567,Punch-Drunk Love (2002),wistful
474,"Grey Zone, The (2001)",Holocaust
474,Real Women Have Curves (2002),Girl Power
474,Grave of the Fireflies (Hotaru no haka) (1988),made me cry
474,Grave of the Fireflies (Hotaru no haka) (1988),orphans
567,Grave of the Fireflies (Hotaru no haka) (1988),beautiful
567,Grave of the Fireflies (Hotaru no haka) (1988),downbeat
567,Grave of the Fireflies (Hotaru no haka) (1988),grim
567,Grave of the Fireflies (Hotaru no haka) (1988),poignant
567,Grave of the Fireflies (Hotaru no haka) (1988),tear jerker
567,Grave of the Fireflies (Hotaru no haka) (1988),tragedy
567,Grave of the Fireflies (Hotaru no haka) (1988),tragic
606,Staying Alive (1983),70mm
474,"Chosen, The (1981)",In Netflix queue
474,"Chosen, The (1981)",Judaism
474,Gallipoli (1981),World War I
474,Frida (2002),art
474,Roger Dodger (2002),dating
474,"World of Henry Orient, The (1964)",teenagers
474,Far from Heaven (2002),salute to Douglas Sirk
474,Harry Potter and the Chamber of Secrets (2002),Magic
474,Harry Potter and the Chamber of Secrets (2002),Wizards
474,Standing in the Shadows of Motown (2002),music business
474,Personal Velocity (2002),short films
474,"Quiet American, The (2002)",Graham Greene
474,Talk to Her (Hable con Ella) (2002),coma
474,Zulu (1964),Africa
439,"Lord of the Rings: The Two Towers, The (2002)",Myth
474,"Lord of the Rings: The Two Towers, The (2002)",Tolkein
474,25th Hour (2002),crime
474,25th Hour (2002),nightclub
474,My Neighbor Totoro (Tonari no Totoro) (1988),anime
474,Catch Me If You Can (2002),crime
537,Catch Me If You Can (2002),cheating
537,Catch Me If You Can (2002),intelligent
537,Catch Me If You Can (2002),Leonardo DiCaprio
537,Catch Me If You Can (2002),lies
537,Catch Me If You Can (2002),smart
537,Catch Me If You Can (2002),Tom Hanks
537,Catch Me If You Can (2002),twists & turns
474,Chicago (2002),court
474,Chicago (2002),jazz
474,Chicago (2002),murder
474,Nicholas Nickleby (2002),Dickens
18,"Pianist, The (2002)",holocaust
18,"Pianist, The (2002)",true story
474,"Pianist, The (2002)",Holocaust
474,Love Liza (2002),drugs
474,Love Liza (2002),planes
474,Love Liza (2002),widows/widowers
474,Confessions of a Dangerous Mind (2002),television
424,City of God (Cidade de Deus) (2002),multiple storylines
424,City of God (Cidade de Deus) (2002),true story
474,City of God (Cidade de Deus) (2002),crime
474,City of God (Cidade de Deus) (2002),photography
474,City of God (Cidade de Deus) (2002),violence
573,City of God (Cidade de Deus) (2002),not seen
474,Alice Adams (1935),class
474,Dogfight (1991),In Netflix queue
474,Imitation of Life (1959),motherhood
474,Imitation of Life (1959),race
474,Amen. (2002),In Netflix queue
62,Final Destination 2 (2003),sequel
62,Final Destination 2 (2003),violent
474,May (2002),doll
474,Kiss Me Goodbye (1982),ghosts
474,Missing (1982),Chile
474,Missing (1982),politics
474,Missing (1982),South America
474,Monty Python Live at the Hollywood Bowl (1982),spoof
606,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",World War II
474,Shanghai Knights (2003),England
573,Daredevil (2003),bad
573,Daredevil (2003),Ben Affleck
474,All the Real Girls (2003),adolescence
474,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),obsession
474,"Black Stallion, The (1979)",horses
474,"Patch of Blue, A (1965)",blind
474,"Patch of Blue, A (1965)",blindness
474,"Patch of Blue, A (1965)",race
474,"Red Badge of Courage, The (1951)",Civil War
474,"Red Badge of Courage, The (1951)",Stephen Crane
474,Pillow Talk (1959),Day and Hudson
474,Pillow Talk (1959),sexuality
424,Old School (2003),comedy
424,Old School (2003),Will Ferrell
474,Stone Reader (2002),books
474,Stone Reader (2002),Stones of Summer
474,Spider (2002),mental illness
474,Lady Jane (1986),England
567,Irreversible (Irréversible) (2002),dark
567,Irreversible (Irréversible) (2002),disturbing
474,Nowhere in Africa (Nirgendwo in Afrika) (2001),World War II
474,Bend It Like Beckham (2002),soccer
474,"Talk of the Town, The (1942)",In Netflix queue
474,Born Free (1966),animal movie
474,Born Free (1966),lions
474,Europa Europa (Hitlerjunge Salomon) (1990),Holocaust
474,Europa Europa (Hitlerjunge Salomon) (1990),World War II
474,Green Card (1990),immigrants
474,Ringu (Ring) (1998),television
474,Salaam Bombay! (1988),In Netflix queue
474,Sweet Charity (1969),prostitution
474,"Awful Truth, The (1937)",screwball
474,Raising Victor Vargas (2002),adolescence
474,Stevie (2002),Big Brothers
474,In a Lonely Place (1950),L.A.
474,Phone Booth (2002),crime
184,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),amazing artwork
184,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),anime
184,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),sci-fi
474,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",amnesia
474,Better Luck Tomorrow (2002),gangs
474,Ghosts of the Abyss (2003),Titanic
424,House of 1000 Corpses (2003),Rob Zombie
474,Lilya 4-Ever (Lilja 4-ever) (2002),prostitution
567,Lilya 4-Ever (Lilja 4-ever) (2002),Depressing
567,Lilya 4-Ever (Lilja 4-ever) (2002),melancholy
567,Lilya 4-Ever (Lilja 4-ever) (2002),sad
474,"Mighty Wind, A (2003)",mockumentary
474,Holes (2003),children
474,"Winged Migration (Peuple migrateur, Le) (2001)",birds
474,Fahrenheit 451 (1966),Ray Bradbury
474,Legal Eagles (1986),lawyers
132,Identity (2003),John Cusack
474,"Decade Under the Influence, A (2003)",1970s
474,"Decade Under the Influence, A (2003)",movies
474,Spellbound (2002),spelling bee
474,X2: X-Men United (2003),Jean Grey
474,X2: X-Men United (2003),Magneto
474,X2: X-Men United (2003),Rogue
474,X2: X-Men United (2003),superhero
474,X2: X-Men United (2003),Wolverine
474,Blue Car (2002),teachers
474,Owning Mahowny (2003),gambling
474,"Man on the Train (Homme du train, L') (2002)",trains
474,"Shape of Things, The (2003)",art
474,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),anime
132,Down with Love (2003),Ewan McGregor
132,Down with Love (2003),Renee Zellweger
474,Down with Love (2003),retro
474,Cinemania (2002),movies
474,Bruce Almighty (2003),religion
573,Bruce Almighty (2003),classic
474,Gigantic (A Tale of Two Johns) (2002),In Netflix queue
474,Gigantic (A Tale of Two Johns) (2002),They Might Be Giants
474,Finding Nemo (2003),Disney
474,Finding Nemo (2003),fish
567,Finding Nemo (2003),heartwarming
474,"Italian Job, The (2003)",heist
474,Capturing the Friedmans (2003),child abuse
474,Whale Rider (2002),Girl Power
474,Silk Stockings (1957),Ninotchka remake
318,Murder on a Sunday Morning (Un coupable idéal) (2001),documentary
474,Murder on a Sunday Morning (Un coupable idéal) (2001),crime
474,"Walk, Don't Run (1966)",Olympics
474,"Walk, Don't Run (1966)",Tokyo
474,Shenandoah (1965),Civil War
474,Barton Fink (1991),movie business
474,"Long, Hot Summer, The (1958)",In Netflix queue
474,Music Box (1989),Nazis
474,Mississippi Masala (1991),In Netflix queue
305,28 Days Later (2002),zombies
474,28 Days Later (2002),zombies
474,You Only Live Once (1937),fugitive
474,Anastasia (1956),In Netflix queue
62,Hulk (2003),dogs
62,Hulk (2003),Eric Bana
62,Hulk (2003),mad scientist
62,Hulk (2003),marvel
474,"Legally Blonde 2: Red, White & Blonde (2003)",politics
474,Sinbad: Legend of the Seven Seas (2003),swashbuckler
474,Pirates of the Caribbean: The Curse of the Black Pearl (2003),swashbuckler
62,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",captain nemo
62,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",comic book
62,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",gothic
62,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Peta Wilson
62,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Sean Connery
62,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",superhero
474,I Capture the Castle (2003),Dodie Smith
474,Northfork (2003),flood
474,Dirty Pretty Things (2002),immigration
62,Lara Croft Tomb Raider: The Cradle of Life (2003),adventure
62,Lara Croft Tomb Raider: The Cradle of Life (2003),Angelina Jolie
62,Lara Croft Tomb Raider: The Cradle of Life (2003),heroine in tight suit
474,Seabiscuit (2003),horses
474,"One, Two, Three (1961)",Japan
474,"Magdalene Sisters, The (2002)",religion
474,"Secret Lives of Dentists, The (2002)",marriage
474,"Double Life, A (1947)",Othello
474,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Bible
474,American Splendor (2003),cancer
474,"Sure Thing, The (1985)",road trip
474,Wait Until Dark (1967),blindness
474,Kind Hearts and Coronets (1949),family
474,Kind Hearts and Coronets (1949),multiple roles
474,Kind Hearts and Coronets (1949),murder
474,"Red Shoes, The (1948)",ballet
474,"Pink Panther, The (1963)",Clousseau
474,Waco: The Rules of Engagement (1997),FBI
474,"Road Home, The (Wo de fu qin mu qin) (1999)",In Netflix queue
474,Ikiru (1952),terminal illness
567,Ikiru (1952),meditative
567,Ikiru (1952),philosophical
567,Ikiru (1952),poignant
567,Ikiru (1952),purposefulness
474,Matchstick Men (2003),con men
474,Matchstick Men (2003),fatherhood
474,Dummy (2002),vertriloquism
300,Lost in Translation (2003),atmospheric
474,Lost in Translation (2003),Japan
474,Millennium Actress (Sennen joyû) (2001),In Netflix queue
474,Paper Moon (1973),In Netflix queue
474,"Hello, Dolly! (1969)",matchmaker
474,Once Bitten (1985),vampire
474,Secondhand Lions (2003),Animal movie
474,Luther (2003),religion
474,My Life Without Me (2003),adultery
474,My Life Without Me (2003),terminal illness
474,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",biking
474,Lagaan: Once Upon a Time in India (2001),India
474,Seven Brides for Seven Brothers (1954),Lonesome Polecat
474,Kiss of the Spider Woman (1985),In Netflix queue
474,All the President's Men (1976),journalism
474,All the President's Men (1976),Watergate
513,All the President's Men (1976),Deep Throat
474,Angie (1994),pregnancy
474,Babette's Feast (Babettes gæstebud) (1987),Food
474,Monty Python's The Meaning of Life (1983),british comedy
474,Sleeping with the Enemy (1991),domestic violence
567,Come and See (Idi i smotri) (1985),atmospheric
567,Come and See (Idi i smotri) (1985),bleak
567,Come and See (Idi i smotri) (1985),disturbing
567,Come and See (Idi i smotri) (1985),gritty
567,Come and See (Idi i smotri) (1985),harsh
474,Ginger Snaps (2000),werewolf
474,Regarding Henry (1991),amnesia
474,Scrooge (1970),Christmas
474,In Cold Blood (1967),black and white
474,In Cold Blood (1967),Capote
474,In Cold Blood (1967),crime
474,In Cold Blood (1967),death penalty
474,In Cold Blood (1967),murder
474,Yankee Doodle Dandy (1942),biopic
474,School of Rock (2003),school
474,"Station Agent, The (2003)",trains
474,Mystic River (2003),child abuse
474,Mystic River (2003),kidnapping
474,Kill Bill: Vol. 1 (2003),martial arts
474,Kill Bill: Vol. 1 (2003),revenge
474,Pieces of April (2003),Thanksgiving
474,Elephant (2003),adolescence
474,Elephant (2003),violence in america
474,"Eye, The (Gin gwai) (Jian gui) (2002)",transplants
474,You'll Never Get Rich (1941),Rita Hayworth can dance!
474,"Unvanquished, The (Aparajito) (1957)",India
474,Shattered Glass (2003),journalism
474,Elf (2003),christmas
226,Billabong Odyssey (2003),big wave
226,Billabong Odyssey (2003),surfing
474,Father of the Bride (1991),remake
474,Father of the Bride (1991),wedding
474,Tupac: Resurrection (2003),music business
474,Tupac: Resurrection (2003),rap
305,21 Grams (2003),DEPRESSING
474,Devil's Playground (2002),Amish
474,Desk Set (1957),Hepburn and Tracy
474,WarGames (1983),Cold War
474,"Ordet (Word, The) (1955)",religion
474,"Tale of Two Cities, A (1935)",Dickens
474,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",saint
474,Hannah and Her Sisters (1986),family
474,"Night of the Hunter, The (1955)",good and evil
474,Presumed Innocent (1990),court
474,Presumed Innocent (1990),Scott Turow
288,Proof (1991),Notable Nudity
125,Battle Royale (Batoru rowaiaru) (2000),based on a book
125,Battle Royale (Batoru rowaiaru) (2000),bloody
125,Battle Royale (Batoru rowaiaru) (2000),brutal
125,Battle Royale (Batoru rowaiaru) (2000),controversial
125,Battle Royale (Batoru rowaiaru) (2000),dystopia
125,Battle Royale (Batoru rowaiaru) (2000),goretastic
125,Battle Royale (Batoru rowaiaru) (2000),satire
125,Battle Royale (Batoru rowaiaru) (2000),social commentary
125,Battle Royale (Batoru rowaiaru) (2000),survival
125,Battle Royale (Batoru rowaiaru) (2000),violence
474,"Wedding Banquet, The (Xi yan) (1993)",In Netflix queue
567,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",bleak
567,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",confrontational
567,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",disturbing
567,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",harsh
567,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",haunting
567,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",inhumane
567,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",thought-provoking
474,"Midnight Clear, A (1992)",In Netflix queue
474,Flying Down to Rio (1933),Astaire and Rogers
474,Follow the Fleet (1936),Astaire and Rogers
474,Roberta (1935),Astaire and Rogers
474,Swing Time (1936),Astaire and Rogers
474,National Velvet (1944),horses
474,Dark Victory (1939),terminal illness
474,Birdman of Alcatraz (1962),birds
474,Birdman of Alcatraz (1962),prison
474,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",In Netflix queue
474,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Shakespeare
474,Red River (1948),cattle drive
474,"Woman Under the Influence, A (1974)",In Netflix queue
474,"Shot in the Dark, A (1964)",Clousseau
357,Jezebel (1938),Bette Davis
357,Jezebel (1938),Oscar (Best Actress)
474,"Hunchback of Notre Dame, The (1939)",disability
474,Pygmalion (1938),George Bernard Shaw
474,"Passage to India, A (1984)",E.M. Forster
474,Black Orpheus (Orfeu Negro) (1959),In Netflix queue
474,Hero (Ying xiong) (2002),martial arts
474,Horse Feathers (1932),Marx brothers
474,Adam's Rib (1949),Hepburn and Tracy
474,"Night at the Opera, A (1935)",Marx brothers
474,"Night at the Opera, A (1935)",opera
474,In America (2002),immigrants
474,My Flesh and Blood (2003),In Netflix queue
193,Big Fish (2003),dreamlike
193,Big Fish (2003),sentimental
193,Big Fish (2003),surreal
193,Big Fish (2003),Tim Burton
62,"Lord of the Rings: The Return of the King, The (2003)",Adventure
62,"Lord of the Rings: The Return of the King, The (2003)",ensemble cast
62,"Lord of the Rings: The Return of the King, The (2003)",fantasy
62,"Lord of the Rings: The Return of the King, The (2003)",fantasy world
62,"Lord of the Rings: The Return of the King, The (2003)",great soundtrack
62,"Lord of the Rings: The Return of the King, The (2003)",lord of the rings
62,"Lord of the Rings: The Return of the King, The (2003)",scenic
62,"Lord of the Rings: The Return of the King, The (2003)",stylized
62,"Lord of the Rings: The Return of the King, The (2003)",Tolkien
474,"Lord of the Rings: The Return of the King, The (2003)",Tolkein
474,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Vietnam
474,House of Sand and Fog (2003),real estate
474,Monster (2003),serial killer
474,Cold Mountain (2003),Civil War
474,Jane Eyre (1970),Charlotte Bronte
474,I Was a Male War Bride (1949),cross dressing
474,I Was a Male War Bride (1949),men in drag
474,Dark Passage (1947),amnesia
474,"Ox-Bow Incident, The (1943)",In Netflix queue
474,They Drive by Night (1940),truckers
474,"Strada, La (1954)",circus
125,The Butterfly Effect (2004),alternate reality
125,The Butterfly Effect (2004),sci-fi
125,The Butterfly Effect (2004),science fiction
125,The Butterfly Effect (2004),time travel
474,Touching the Void (2003),mountain climbing
474,Thirteen (2003),adolescence
474,Diary of a Country Priest (Journal d'un curé de campagne) (1951),priest
474,Diary of a Country Priest (Journal d'un curé de campagne) (1951),religion
474,"Passion of the Christ, The (2004)",religion
474,"Good bye, Lenin! (2003)",Cold War
193,Eternal Sunshine of the Spotless Mind (2004),alternate reality
193,Eternal Sunshine of the Spotless Mind (2004),memory
193,Eternal Sunshine of the Spotless Mind (2004),thought-provoking
424,Eternal Sunshine of the Spotless Mind (2004),jim carrey
474,Eternal Sunshine of the Spotless Mind (2004),memory
477,Eternal Sunshine of the Spotless Mind (2004),cult film
477,Eternal Sunshine of the Spotless Mind (2004),imagination
477,Eternal Sunshine of the Spotless Mind (2004),Jim Carrey
477,Eternal Sunshine of the Spotless Mind (2004),love
477,Eternal Sunshine of the Spotless Mind (2004),surreal
567,Eternal Sunshine of the Spotless Mind (2004),arthouse
567,Eternal Sunshine of the Spotless Mind (2004),artistic
567,Eternal Sunshine of the Spotless Mind (2004),atmospheric
567,Eternal Sunshine of the Spotless Mind (2004),beautiful
567,Eternal Sunshine of the Spotless Mind (2004),bittersweet
567,Eternal Sunshine of the Spotless Mind (2004),colourful
567,Eternal Sunshine of the Spotless Mind (2004),comedy
567,Eternal Sunshine of the Spotless Mind (2004),dreamlike
567,Eternal Sunshine of the Spotless Mind (2004),emotional
567,Eternal Sunshine of the Spotless Mind (2004),feel-good
567,Eternal Sunshine of the Spotless Mind (2004),happpiness
567,Eternal Sunshine of the Spotless Mind (2004),humane
567,Eternal Sunshine of the Spotless Mind (2004),insightful
567,Eternal Sunshine of the Spotless Mind (2004),intelligent
567,Eternal Sunshine of the Spotless Mind (2004),lovely
567,Eternal Sunshine of the Spotless Mind (2004),melancholy
567,Eternal Sunshine of the Spotless Mind (2004),mind-bending
567,Eternal Sunshine of the Spotless Mind (2004),philosophy
567,Eternal Sunshine of the Spotless Mind (2004),quirky
567,Eternal Sunshine of the Spotless Mind (2004),quirky romantic
567,Eternal Sunshine of the Spotless Mind (2004),romantic
567,Eternal Sunshine of the Spotless Mind (2004),surreal
567,Eternal Sunshine of the Spotless Mind (2004),surrealism
567,Eternal Sunshine of the Spotless Mind (2004),thought-provoking
474,Dogville (2003),Grace
474,I'm Not Scared (Io non ho paura) (2003),adolescence
474,I'm Not Scared (Io non ho paura) (2003),crime
606,I'm Not Scared (Io non ho paura) (2003),for katie
474,Kill Bill: Vol. 2 (2004),revenge
477,"Punisher, The (2004)",comic book
474,Paper Clips (2004),Holocaust
357,13 Going on 30 (2004),Mark Ruffalo
357,Mean Girls (2004),clever
357,Mean Girls (2004),High School
357,Mean Girls (2004),lesbian subtext
474,Mean Girls (2004),High School
474,Watch on the Rhine (1943),World War II
474,"Three Faces of Eve, The (1957)",multiple personalities
474,Wit (2001),cancer
474,Woman of the Year (1942),Hepburn and Tracy
474,Woman of the Year (1942),marriage
474,Oklahoma! (1955),Rogers and Hammerstein
474,Chaplin (1992),biopic
474,Chaplin (1992),In Netflix queue
474,"Miracle Worker, The (1962)",blindness
474,"Miracle Worker, The (1962)",deaf
474,Rose Red (2002),Stephen King
474,Babylon 5: In the Beginning (1998),space station
474,"Wages of Fear, The (Salaire de la peur, Le) (1953)",In Netflix queue
474,Pat and Mike (1952),Hepburn and Tracy
474,Pat and Mike (1952),sports
474,Cat People (1942),sexuality
474,Camelot (1967),King Arthur
474,"Postman Always Rings Twice, The (1946)",adultery
474,Pierrot le fou (1965),In Netflix queue
474,Throne of Blood (Kumonosu jô) (1957),MacBeth
474,"11'09""01 - September 11 (2002)",terrorism
474,"Parallax View, The (1974)",In Netflix queue
474,Another Thin Man (1939),Nick and Nora Charles
474,"Thin Man Goes Home, The (1945)",Nick and Nora Charles
474,Shadow of the Thin Man (1941),Nick and Nora Charles
474,After the Thin Man (1936),Nick and Nora Charles
474,Song of the Thin Man (1947),Nick and Nora Charles
474,Stray Dog (Nora inu) (1949),In Netflix queue
474,High and Low (Tengoku to jigoku) (1963),In Netflix queue
474,Dark Days (2000),Amtrak
474,Dark Days (2000),Homeless
474,Dark Days (2000),independent
474,Dark Days (2000),New York
474,Dark Days (2000),Sundance award winner
474,Dark Days (2000),Train
474,Zelig (1983),psychology
606,Shame (Skammen) (1968),austere
474,Infernal Affairs (Mou gaan dou) (2002),police
474,Broadway Danny Rose (1984),show business
474,"Weather Underground, The (2002)",politics
474,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",In Netflix queue
474,Dark Water (Honogurai mizu no soko kara) (2002),remade
474,How to Steal a Million (1966),In Netflix queue
474,Bad Day at Black Rock (1955),In Netflix queue
474,Lust for Life (1956),Van Gogh
474,Captain Blood (1935),swashbuckler
474,Educating Rita (1983),In Netflix queue
474,Sansho the Bailiff (Sanshô dayû) (1954),Not available from Netflix
474,"Americanization of Emily, The (1964)",In Netflix queue
474,Anne of the Thousand Days (1969),Anne Boleyn
474,Hiroshima Mon Amour (1959),In Netflix queue
474,"Day of the Jackal, The (1973)",assassination
474,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",heist
474,Safety Last! (1923),Clock
474,Purple Rain (1984),Prince
474,College (1927),In Netflix queue
567,Make Way for Tomorrow (1937),heartbreaking
474,"Caine Mutiny, The (1954)",military
474,Black Narcissus (1947),convent
474,Black Narcissus (1947),religion
474,Oliver Twist (1948),Dickens
474,Shrek 2 (2004),ogres
474,Saved! (2004),pregnancy
474,Saved! (2004),religion
474,Harry Potter and the Prisoner of Azkaban (2004),Magic
474,Harry Potter and the Prisoner of Azkaban (2004),Wizards
474,"Hunting of the President, The (2004)",politics
474,Napoleon Dynamite (2004),high school
474,"Dresser, The (1983)",In Netflix queue
474,Hello Again (1987),death
474,"Divorcee, The (1930)",divorce
474,Sands of Iwo Jima (1949),World War II
474,Johnny Belinda (1948),deafness
474,Super Size Me (2004),food
474,Super Size Me (2004),McDonalds
567,"Jetée, La (1962)",post-apocalyptic
474,Freaks (1932),circus
474,Dear Frankie (2004),Ireland
537,"Notebook, The (2004)",memory loss
537,"Notebook, The (2004)",romance
537,"Notebook, The (2004)",sad
474,Into the Woods (1991),fairy tales
474,Into the Woods (1991),In Netflix queue
474,Tokyo Godfathers (2003),In Netflix queue
474,Our Hospitality (1923),In Netflix queue
474,Fahrenheit 9/11 (2004),politics
474,Fahrenheit 9/11 (2004),terrorism
474,Spider-Man 2 (2004),Doc Ock
474,Before Sunset (2004),generation X
62,Anchorman: The Legend of Ron Burgundy (2004),hilarious
62,Anchorman: The Legend of Ron Burgundy (2004),Steve Carell
62,Anchorman: The Legend of Ron Burgundy (2004),Will Ferrell
305,Anchorman: The Legend of Ron Burgundy (2004),stupid
327,Anchorman: The Legend of Ron Burgundy (2004),awesome
424,Anchorman: The Legend of Ron Burgundy (2004),comedy
424,Anchorman: The Legend of Ron Burgundy (2004),Will Ferrell
474,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",drugs
474,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",immigrants
474,"Bachelor and the Bobby-Soxer, The (1947)",court
474,Night and Day (1946),Cole Porter
474,"Prime of Miss Jean Brodie, The (1969)",Oscar (Best Actress)
474,This Gun for Hire (1942),In Netflix queue
477,"Village, The (2004)",Atmospheric
477,"Village, The (2004)",good soundtrack
477,"Village, The (2004)",M. Night Shyamalan
474,Garden State (2004),psychology
474,"Funny Thing Happened on the Way to the Forum, A (1966)",Rome
474,Danny Deckchair (2003),Australia
474,"Bill Cosby, Himself (1983)",Stand Up
474,Alice Doesn't Live Here Anymore (1974),In Netflix queue
474,Shaun of the Dead (2004),zombies
474,"Come Back, Little Sheba (1952)",alcoholism
474,"Come Back, Little Sheba (1952)",marriage
474,Murder on the Orient Express (1974),Agatha Christie
474,Murder on the Orient Express (1974),Oscar (Best Supporting Actress)
474,Murder on the Orient Express (1974),train
474,Mask (1985),disability
474,Primer (2004),time travel
474,"Country Girl, The (1954)",Oscar (Best Actress)
474,Tarnation (2003),parenthood
474,Tarnation (2003),psychology
474,Being Julia (2004),stage
474,Sideways (2004),wine
424,The Machinist (2004),Christian Bale
424,The Machinist (2004),creepy
424,The Machinist (2004),powerful ending
424,The Machinist (2004),psychology
424,The Machinist (2004),schizophrenia
424,The Machinist (2004),twist ending
474,The Machinist (2004),psychology
474,Vera Drake (2004),abortion
125,Saw (2004),brutal
125,Saw (2004),clever
125,Saw (2004),Disturbing
125,Saw (2004),great ending
125,Saw (2004),mindfuck
125,Saw (2004),surprise ending
125,Saw (2004),suspense
474,Ray (2004),biopic
474,"Incredibles, The (2004)",Disney
474,"Incredibles, The (2004)",superhero
477,"Incredibles, The (2004)",animation
477,"Incredibles, The (2004)",Samuel L. Jackson
474,Finding Neverland (2004),Peter Pan
474,Guerrilla: The Taking of Patty Hearst (2004),Hearst
474,House of Flying Daggers (Shi mian mai fu) (2004),martial arts
474,That's Entertainment (1974),In Netflix queue
125,Love Me If You Dare (Jeux d'enfants) (2003),cruel characters
474,Control Room (2004),journalism
474,Greed (1924),gold
567,"Andalusian Dog, An (Chien andalou, Un) (1929)",mindfuck
567,"Andalusian Dog, An (Chien andalou, Un) (1929)",surreal
567,"Andalusian Dog, An (Chien andalou, Un) (1929)",surrealism
474,Fury (1936),revenge
474,Stage Door (1937),show business
474,"Roaring Twenties, The (1939)",In Netflix queue
474,"Letter, The (1940)",In Netflix queue
474,Random Harvest (1942),made me cry
474,"Lady from Shanghai, The (1947)",mirrors
474,"Letter to Three Wives, A (1949)",In Netflix queue
474,Mutiny on the Bounty (1962),Not available from Netflix
474,"Battle of Algiers, The (La battaglia di Algeri) (1966)",In Netflix queue
474,Au Hasard Balthazar (1966),donkey
474,Duel (1971),In Netflix queue
474,Kiki's Delivery Service (Majo no takkyûbin) (1989),anime
567,Begotten (1990),boring
567,Begotten (1990),psychedelic
567,Begotten (1990),symbolic
474,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),In Netflix queue
424,Gia (1998),drugs
424,Gia (1998),lesbian
184,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",anime
184,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",end of the world
